player_name,pitch_type,release_speed,release_pos_x,release_pos_z,pitcher,pfx_x,pfx_z,release_spin_rate,release_extension
"Gausman, Kevin",FS,85.96955161626695,-2.6125130344108447,5.6062460896767465,592332.0,-15.882168925964546,6.2804171011470284,1764.0385818561,6.689989572471324
"Gausman, Kevin",SI,93.31346153846154,-2.490192307692308,5.7047435897435905,592332.0,-15.653076923076924,12.013846153846155,2175.1923076923076,6.625641025641025
"Gausman, Kevin",SL,82.74791666666667,-2.588041666666667,5.619166666666667,592332.0,1.3465,3.8225,2239.4351464435144,6.5870292887029285
"Germán, Domingo",CH,84.44880952380952,-1.4946428571428572,5.591904761904762,593334.0,-15.357142857142858,8.948571428571428,2441.0,6.092857142857143
"Germán, Domingo",CU,81.80000000000001,-1.4496774193548387,5.651209677419355,593334.0,1.988709677419355,3.494516129032258,2689.4032258064517,5.933870967741935
"Germán, Domingo",FF,90.71140939597315,-1.5961744966442954,5.341543624161074,593334.0,-8.741476510067114,16.060671140939597,2595.557046979866,6.01744966442953
"Germán, Domingo",SI,90.68125,-1.56375,5.360625,593334.0,-16.6875,8.565,2550.0,6.05
"Gibaut, Ian",CH,84.13333333333333,-1.7666666666666666,5.390000000000001,664139.0,-14.319999999999999,2.4,1732.0,7.0
"Gibaut, Ian",FC,90.03571428571429,-1.592142857142857,5.619285714285715,664139.0,5.494285714285715,8.64,2270.4285714285716,6.935714285714285
"Gibaut, Ian",FF,93.5625,-1.43,5.680625,664139.0,-5.6175,14.895,2060.8125,7.01875
"Gibaut, Ian",PO,90.8,-1.81,5.53,664139.0,-8.64,11.399999999999999,2007.0,6.6
"Gibaut, Ian",ST,84.39999999999999,-1.6683333333333332,5.595,664139.0,13.040000000000001,1.36,2515.6666666666665,6.8500000000000005
"Gibson, Kyle",CH,84.9130909090909,-2.261236363636364,6.167490909090909,502043.0,-12.668509090909092,4.643781818181818,1711.8095238095239,7.017454545454545
"Gibson, Kyle",CU,78.31966527196653,-2.115313807531381,6.297364016736402,502043.0,6.443849372384937,-9.465439330543932,2377.822033898305,6.9209205020920495
"Gibson, Kyle",FC,88.58044596912522,-2.226123499142367,6.254785591766724,502043.0,2.741269296740995,8.783464837049744,2335.7737478411054,6.919210977701544
"Gibson, Kyle",FF,91.39480874316939,-2.0183333333333335,6.3478142076502735,502043.0,-4.460655737704918,15.978360655737704,2232.2841530054643,6.955737704918033
"Gibson, Kyle",SI,90.7154794520548,-2.063095890410959,6.291821917808218,502043.0,-13.206904109589042,7.5376438356164375,2027.1001390820584,6.968493150684932
